timestamp_ms,accel_x,accel_y,accel_z
35380,0.972401,1.283339,0.838193
35385,2.516754,1.258858,0.001078
35390,-0.817843,-1.306484,-0.842940
35395,-2.572139,-1.470707,-0.003975
35400,0.649914,1.250615,1.020776
35405,2.188181,0.949511,0.119747
35410,-0.671253,-1.110518,-0.772891
35415,-1.950424,-1.302279,0.135941
35420,0.814966,1.215837,1.127286
35425,2.005320,1.234818,0.090184
35430,-0.726642,-1.338745,-0.838686
35435,-2.356872,-1.199591,-0.134079
35440,0.476534,1.252381,0.928478
35445,2.209742,1.341327,0.110600
35450,-0.637131,-1.425428,-0.563692
35455,-2.213076,-1.351948,0.052689
35460,0.625667,1.033152,0.711207
35465,2.484180,1.540754,-0.184832
35470,-0.620611,-1.196676,-1.042051
35475,-2.459432,-1.286440,0.120498
35480,0.419990,1.253827,0.639040
35485,2.386486,1.186791,0.053330
35490,-0.812732,-1.483106,-0.932390
35495,-2.201775,-1.412125,0.137624
35500,0.705980,1.597081,0.904147
35505,2.462869,1.025603,-0.109366
35510,-0.703389,-1.307535,-1.089902
35515,-2.284275,-1.253736,0.015490
35520,0.312554,1.089674,0.854423
35525,2.337945,1.276365,0.108076
35530,-0.679178,-1.209787,-0.743801
35535,-2.397068,-1.386235,0.045800
35540,0.597136,1.210024,0.821975
35545,2.154122,1.455796,-0.040084
35550,-0.751613,-1.221273,-0.912872
35555,-2.301980,-1.347194,0.017130
35560,0.645756,1.360156,0.873025
35565,2.250960,1.078999,0.181116
35570,-0.595412,-1.558712,-1.041039
35575,-2.208166,-1.486008,0.049364
35580,0.429590,1.322929,0.776930
35585,2.322842,1.561659,0.205742
35590,-0.493701,-1.205866,-0.995256
35595,-2.014512,-1.226181,-0.071379
35600,1.110685,1.375189,0.776424
35605,2.255307,1.174425,0.126920
35610,-0.468151,-0.973420,-1.047906
35615,-2.415869,-1.327250,-0.051874
35620,0.920309,1.720482,1.069287
35625,2.133142,1.057366,0.163554
35630,-0.721352,-1.529048,-1.040302
35635,-2.010833,-1.326741,-0.153232
35640,0.609216,1.463800,0.858991
35645,2.142781,1.354438,-0.207679
35650,-0.580955,-1.195190,-0.770084
35655,-2.088648,-1.281235,-0.243518
35660,0.586308,1.507086,0.891267
35665,2.185501,0.929032,-0.001746
35670,-0.838743,-1.258118,-0.869254
35675,-2.255279,-1.225375,0.103098
35680,0.598436,1.442248,0.773027
35685,2.125677,1.304938,-0.066908
35690,-0.457078,-1.322840,-0.823165
35695,-2.352435,-1.400090,-0.206901
35700,0.697537,1.238433,0.891945
35705,2.204408,1.262668,-0.029307
35710,-0.576205,-1.241891,-0.900477
35715,-2.339157,-0.991155,-0.175414
35720,0.583810,1.579445,0.513838
35725,2.132979,1.303894,-0.184714
35730,-0.980333,-1.236815,-0.912458
35735,-2.405183,-0.953258,-0.193216
35740,0.772590,1.151345,0.740226
35745,2.319833,1.329089,-0.072532
35750,-0.845541,-1.065752,-1.220429
35755,-2.346791,-1.383742,0.068635
35760,0.859491,1.355320,1.060084
35765,2.216132,1.295059,-0.017258
35770,-0.887216,-1.281573,-0.835042
35775,-2.430322,-1.198025,0.188577
35780,0.659613,1.084940,0.764022
35785,2.400687,1.237366,-0.000012
35790,-0.859997,-1.334427,-0.909774
35795,-2.568495,-1.406505,0.056006
35800,0.525310,1.427572,0.798994
35805,2.068270,1.226198,0.059751
35810,-0.525726,-1.691810,-1.065269
35815,-2.050336,-1.241552,0.012847
35820,0.468239,1.311006,0.717321
35825,2.305733,1.469571,-0.062226
35830,-1.014792,-1.438694,-0.992279
35835,-2.351235,-1.390153,0.024913
35840,0.838643,1.293500,0.980684
35845,2.437849,1.382388,0.159210
35850,-0.744997,-1.408530,-0.808992
35855,-2.274923,-1.162463,0.212300
35860,0.957791,1.317781,1.049128
35865,2.285277,1.299110,0.291099
35870,-0.900240,-1.507536,-0.891699
35875,-2.206860,-1.278356,-0.103541
35880,0.489973,1.417646,1.093551
35885,2.090383,1.130854,-0.224176
35890,-0.745189,-1.007056,-0.982122
35895,-2.317156,-1.563136,0.184437
35900,0.645578,1.423025,0.768009
35905,2.252567,1.400404,0.394222
35910,-0.628126,-0.998229,-0.605349
35915,-2.419504,-1.201593,-0.205272
35920,0.576626,1.359485,1.127377
35925,2.398426,1.192482,0.160754
35930,-0.794437,-1.419373,-0.816347
35935,-2.290894,-1.057833,0.221998
35940,0.477719,1.606479,0.794526
35945,2.450224,1.204377,0.132563
35950,-0.557050,-1.248687,-0.846498
35955,-2.490383,-1.242124,-0.057479
35960,0.774182,1.385579,0.769391
35965,2.114712,1.278397,-0.185759
35970,-0.705710,-1.394637,-0.704727
35975,-2.315625,-1.285574,0.128319
35980,0.623829,1.266364,0.801369
35985,2.280473,1.277171,0.027945
35990,-0.442175,-1.293411,-0.732726
35995,-2.528004,-1.007714,0.102511
36000,5.492276,4.177661,0.598389
36005,2.241091,1.202782,-0.069488
36010,-0.720691,-1.084180,-1.179435
36015,-2.189470,-1.433765,-0.049193
36020,0.769389,1.396960,0.789634
36025,2.107859,1.320583,0.061938
36030,-0.856402,-1.249351,-1.018243
36035,-2.198439,-1.135297,0.111894
36040,0.815981,1.417602,0.983790
36045,2.409785,1.191791,-0.148460
36050,-0.785827,-1.287433,-1.049298
36055,-2.170182,-1.234093,-0.137737
36060,0.752800,1.280462,0.613835
36065,2.418905,1.043068,-0.066975
36070,-0.706171,-1.253575,-0.881111
36075,-2.581446,-1.115950,-0.140879
36080,0.946802,1.189939,0.837325
36085,2.239092,1.515460,-0.096198
36090,-0.633215,-1.375107,-0.929721
36095,-2.231021,-1.035173,-0.489085
36100,0.602392,1.516582,0.752022
36105,2.341124,1.178749,-0.025975
36110,-0.596232,-1.232260,-1.263398
36115,-2.779031,-1.378424,-0.136187
36120,0.674783,1.433973,0.675848
36125,2.104311,1.388083,-0.001977
36130,-0.797801,-1.148356,-0.997782
36135,-2.182685,-1.194158,-0.042959
36140,0.768819,1.102120,0.884139
36145,2.242858,1.364595,-0.183680
36150,-0.482555,-1.368970,-0.956132
36155,-2.251784,-1.299032,-0.374471
36160,0.899582,1.345017,0.886619
36165,2.236439,1.400657,-0.199200
36170,-0.592686,-1.326574,-0.737713
36175,-2.319820,-1.288557,0.060767
36180,0.882991,1.183364,1.072731
36185,2.245518,1.141897,0.029949
36190,-0.511339,-1.206260,-1.070033
36195,-2.450125,-1.131072,0.022190
36200,0.847447,1.474457,1.246203
36205,2.353719,1.263795,0.062006
36210,-0.638204,-1.396206,-1.098256
36215,-2.331819,-1.259185,-0.085592
36220,0.814612,1.165688,1.000075
36225,2.327546,1.166700,-0.133622
36230,-0.867615,-1.001062,-0.827947
36235,-2.258760,-1.168441,-0.023684
36240,0.823887,1.094748,0.762567
36245,2.387509,1.210663,0.200590
36250,-0.847433,-1.198614,-1.130684
36255,-2.313859,-1.215605,0.137460
36260,0.327237,1.276609,0.802504
36265,2.216284,1.361589,-0.021460
36270,-0.600506,-1.086564,-0.896955
36275,-2.248820,-1.765581,-0.043606
36280,0.589275,1.465419,1.163682
36285,2.437748,0.965306,0.140047
36290,-0.682819,-1.143999,-0.964441
36295,-2.378584,-1.205335,0.141212
36300,0.541760,1.463670,0.987422
36305,2.276823,1.181649,-0.302200
36310,-0.851110,-1.378913,-0.853642
36315,-2.180930,-1.124425,-0.158217
36320,0.752209,1.466215,1.237269
36325,2.419077,1.018711,0.303168
36330,-0.848091,-1.284347,-0.933919
36335,-2.318753,-1.088991,0.009443
36340,0.492455,1.411318,0.752714
36345,2.415652,1.337253,-0.230103
36350,-0.601860,-1.256770,-0.856909
36355,-2.361523,-1.002298,0.067685
36360,0.525595,1.096547,0.796673
36365,2.114459,1.187315,0.281982
36370,-0.696400,-1.076368,-0.983277
36375,-2.235165,-1.227585,0.136093
36380,0.514888,1.134774,0.948597
36385,2.062437,1.277514,-0.079451
36390,-0.737575,-1.147627,-0.963590
36395,-2.300854,-1.567027,0.234630
36400,0.957219,1.161052,0.665065
36405,2.363416,1.251958,0.173256
36410,-0.372977,-1.201559,-0.566481
36415,-2.254553,-1.449928,0.079278
36420,0.673574,1.292769,0.944026
36425,2.197582,1.153957,0.023840
36430,-0.682621,-1.337920,-1.177500
36435,-2.448782,-1.086282,-0.136644
36440,0.567168,1.442467,0.722396
36445,2.414572,1.324081,-0.079498
36450,-0.762398,-1.372630,-0.849668
36455,-2.258401,-1.238221,-0.303877
36460,0.817177,1.434865,1.099394
36465,2.397240,1.396716,-0.081625
36470,-0.699244,-1.314750,-0.991311
36475,-2.104404,-0.993562,-0.013076
36480,0.670127,1.469404,1.045769
36485,2.243492,1.245648,0.189635
36490,-0.688257,-1.298773,-1.010474
36495,-2.231981,-1.142450,0.305235
36500,0.573500,1.231118,0.828737
36505,2.494535,1.085623,-0.213114
36510,-0.884654,-1.300429,-0.845227
36515,-2.357880,-1.335344,-0.085681
36520,0.739591,1.302834,1.014669
36525,2.174926,1.405210,-0.043977
36530,-0.744169,-1.370496,-0.835300
36535,-2.268719,-1.560195,-0.111324
36540,0.594582,1.014536,0.830929
36545,2.193695,1.515322,-0.261342
36550,-0.438908,-1.469665,-1.029140
36555,-2.324028,-1.306995,-0.089911
36560,0.521952,1.252427,1.040728
36565,2.216630,1.335650,-0.003000
36570,-0.600508,-1.235394,-1.203185
36575,-2.241091,-1.116381,0.009488
36580,0.745459,1.157533,1.172282
36585,1.906931,1.259394,0.108667
36590,-0.809662,-1.314840,-1.076681
36595,-1.911772,-1.301486,0.287729
36600,0.590240,1.070245,0.901418
36605,2.197813,1.128988,-0.200986
36610,-0.626231,-1.326175,-0.798530
36615,-2.224288,-1.399432,-0.129728
36620,0.551587,1.462348,1.021589
36625,2.444981,1.233877,0.126295
36630,-0.697260,-1.226914,-0.631221
36635,-2.391708,-1.404313,0.268129
36640,0.756875,1.420185,0.616411
36645,2.273864,1.321769,-0.285321
36650,-0.728788,-1.136268,-0.875892
36655,-2.130662,-1.223527,-0.229222
36660,0.641251,1.367559,0.766198
36665,2.432053,1.154103,0.006176
36670,-0.664373,-1.490622,-1.156134
36675,-2.137682,-0.994692,-0.019264
36680,0.495736,1.225806,1.276923
36685,2.275902,0.840629,-0.209426
36690,-0.610338,-1.385555,-0.634867
36695,-2.511223,-1.576871,0.317242
36700,0.539365,1.314217,0.864515
36705,2.029715,1.131362,-0.167314
36710,-0.711372,-1.275914,-1.107791
36715,-2.561732,-1.269995,-0.012804
36720,0.737881,1.328884,1.017262
36725,2.375158,1.414647,-0.100288
36730,-0.742993,-1.447893,-0.824215
36735,-1.959916,-1.277080,-0.027644
36740,0.785695,1.405684,0.946978
36745,2.231448,1.071713,0.084126
36750,-0.853272,-1.396956,-0.806674
36755,-2.205088,-1.469928,0.035912
36760,1.018824,1.136663,1.075292
36765,2.399051,1.435227,0.088870
36770,-0.622435,-1.461206,-0.761398
36775,-2.264986,-1.266081,0.127980
36780,0.674816,1.328833,0.704111
36785,2.324589,1.205544,-0.051754
36790,-0.848408,-1.505402,-1.016663
36795,-2.561446,-1.124788,0.000404
36800,0.613382,1.247464,1.151053
36805,2.303187,1.152685,-0.133512
36810,-0.760555,-1.112755,-0.663406
36815,-2.247248,-1.195097,-0.269518
36820,0.796612,1.278968,1.110480
36825,2.398680,1.357300,0.236478
36830,-0.510518,-1.408934,-0.947968
36835,-2.171305,-1.154534,0.094672
36840,0.735187,1.287740,0.913837
36845,2.284051,1.158543,0.354324
36850,-0.764412,-1.605918,-0.778166
36855,-2.441362,-1.163549,-0.070618
36860,0.568571,1.382006,0.560028
36865,2.369070,1.180358,-0.050779
36870,-1.114223,-1.236965,-0.905967
36875,-2.262690,-1.319454,0.397534
36880,0.879798,1.203412,1.135481
36885,2.216298,0.897617,0.007777
36890,-0.732464,-1.196570,-0.980896
36895,-2.379241,-1.083163,0.214105
36900,0.745267,1.232958,0.886812
36905,2.507926,1.054985,-0.221731
36910,-0.876501,-1.627828,-0.910799
36915,-2.222761,-1.311621,-0.055908
36920,0.700902,1.298725,1.042529
36925,2.268496,1.364004,-0.262923
36930,-0.697720,-1.467238,-0.646099
36935,-2.230147,-1.014913,0.198768
36940,0.715130,1.098970,1.003388
36945,2.262991,1.308990,0.031412
36950,-0.721812,-1.600626,-0.799734
36955,-2.291540,-1.377150,-0.071032
36960,0.290026,1.312744,0.734836
36965,2.190299,1.329949,-0.252493
36970,-0.568690,-1.363973,-1.009624
36975,-2.178310,-1.154584,-0.122829
36980,0.763622,1.300544,1.181818
36985,2.328890,1.365071,0.006798
36990,-0.912259,-1.433602,-1.066137
36995,-2.071769,-1.181601,-0.192632
37000,5.727045,4.304898,1.089847
37005,2.152960,1.214815,-0.188039
37010,-0.677700,-1.365334,-0.844070
37015,-2.502536,-1.457257,-0.217926
37020,0.677199,1.095606,0.645809
37025,2.370714,1.235192,-0.149983
37030,-0.828017,-1.291013,-0.928237
37035,-2.200142,-1.390326,-0.065325
37040,0.681952,1.387016,0.882238
37045,2.308863,1.437938,-0.089482
37050,-0.624666,-1.319266,-0.627847
37055,-2.217865,-1.174537,0.151058
37060,0.985522,1.341925,0.825255
37065,2.102623,1.131931,0.131411
37070,-0.431816,-1.331587,-1.100290
37075,-2.214232,-1.021697,0.177909
37080,0.552002,1.145560,1.005373
37085,2.248861,1.539624,0.107817
37090,-0.727789,-1.192976,-0.887331
37095,-2.370934,-1.151633,0.051518
37100,0.785241,1.143553,0.715072
37105,2.408490,1.218953,0.120492
37110,-0.723343,-1.343725,-1.029262
37115,-2.494529,-1.271494,-0.280537
37120,0.692892,1.475280,0.918829
37125,2.403961,1.290107,0.007360
37130,-0.523729,-1.372704,-0.864758
37135,-2.365535,-1.234164,-0.134571
37140,0.698652,1.244090,1.048429
37145,2.198476,1.288965,-0.039965
37150,-0.596044,-1.440830,-0.671386
37155,-2.364127,-0.986883,-0.161036
37160,0.679488,1.378552,0.959056
37165,2.180891,1.470456,-0.194339
37170,-0.731870,-1.241251,-0.868585
37175,-2.214313,-1.324920,0.015687
37180,0.770305,1.084084,1.004245
37185,2.094985,0.983401,0.209131
37190,-0.762043,-1.523064,-1.149416
37195,-2.385613,-1.161416,0.055272
37200,0.613668,1.042208,0.960633
37205,2.310222,1.242548,0.203448
37210,-0.507105,-1.559172,-0.636191
37215,-2.190597,-1.195423,0.164206
37220,0.484079,1.262067,0.980127
37225,2.454100,1.479206,-0.106661
37230,-0.754896,-1.368154,-0.941778
37235,-2.201902,-1.284571,0.444034
37240,0.942256,1.565941,0.894799
37245,2.609797,1.495723,0.009304
37250,-0.716445,-1.541072,-1.083785
37255,-2.151250,-1.380138,-0.054201
37260,0.473193,1.286167,0.931794
37265,2.220950,1.513389,-0.249511
37270,-0.861891,-1.236751,-0.878601
37275,-2.397001,-1.108035,-0.014673
37280,1.116066,1.160489,1.065845
37285,2.302382,1.038736,0.299745
37290,-0.440782,-1.190334,-0.884380
37295,-2.304525,-1.100827,0.052729
37300,0.472082,1.323486,1.020940
37305,2.548919,1.407155,-0.223035
37310,-0.642059,-1.248948,-1.073949
37315,-2.396331,-1.068317,-0.123030
37320,0.731827,1.229122,0.993868
37325,2.187092,1.197891,-0.037032
37330,-0.490945,-1.174526,-1.008352
37335,-2.218719,-1.311182,-0.022108
37340,0.804511,1.258849,0.672714
37345,2.257392,1.229123,0.103503
37350,-0.743565,-1.365964,-0.822283
37355,-2.218753,-1.325619,-0.044757
37360,0.496947,1.471179,0.914391
37365,2.412965,1.366257,0.008001
37370,-0.913028,-1.301459,-0.748716
37375,-2.299235,-1.168714,0.195223
37380,0.773268,1.309547,0.961001
37385,2.390004,1.265905,-0.007970
37390,-0.521473,-1.270135,-1.026432
37395,-2.524724,-1.380250,0.110965
37400,0.600139,1.180112,0.962150
37405,2.361609,1.456820,0.339617
37410,-0.446425,-1.193354,-1.022262
37415,-2.316300,-1.210071,0.168112
37420,0.690209,1.291273,0.650625
37425,2.204835,1.308193,-0.177124
37430,-0.905793,-1.235128,-1.238945
37435,-2.273987,-1.146037,0.169342
37440,0.703487,1.647100,0.988495
37445,2.514515,1.418950,0.134020
37450,-0.669952,-1.218880,-0.988999
37455,-2.289132,-1.086154,-0.081065
37460,0.634977,1.159659,0.781753
37465,2.407039,1.149396,-0.039068
37470,-0.601732,-1.359984,-0.828160
37475,-2.235223,-1.647787,0.157110
37480,0.539567,1.496451,0.902272
37485,2.365535,1.061212,0.100758
37490,-0.740209,-1.061972,-0.934193
37495,-2.122093,-1.227769,0.222807
37500,1.111696,1.069607,0.761971
37505,2.256304,1.211020,-0.104930
37510,-0.759513,-1.382363,-1.120976
37515,-2.186789,-1.223441,-0.116006
37520,0.515216,1.386264,0.806552
37525,2.246420,1.210883,0.121480
37530,-1.077503,-1.507365,-1.193225
37535,-2.139859,-1.287422,0.013381
37540,0.674850,1.206916,1.018622
37545,2.297914,1.154210,0.048992
37550,-0.479898,-1.262161,-0.996668
37555,-2.186773,-1.142395,-0.003672
37560,0.716228,1.238081,0.867795
37565,2.397287,1.178734,0.019470
37570,-0.699837,-1.301320,-1.003663
37575,-2.309497,-0.848462,-0.178216
37580,0.920107,1.787191,0.831900
37585,2.439018,1.159738,-0.017710
37590,-0.597993,-1.200000,-0.787184
37595,-2.260637,-1.388257,-0.182935
37600,0.724397,1.405380,0.946083
37605,1.955916,1.538255,0.406232
37610,-0.752919,-1.303442,-0.973174
37615,-2.518544,-1.234511,0.071958
37620,0.626024,1.228500,0.983853
37625,2.412239,1.476049,0.041746
37630,-0.811792,-1.453948,-0.762729
37635,-2.103549,-1.137300,-0.125726
37640,0.739747,1.431009,0.836822
37645,2.133058,1.314621,-0.009430
37650,-0.661339,-1.234976,-1.014924
37655,-2.137127,-1.455422,0.060893
37660,0.539523,1.263468,1.010204
37665,1.848725,1.238049,-0.124060
37670,-0.794040,-1.334112,-0.768904
37675,-2.452918,-1.422153,0.032035
37680,0.686828,1.154890,1.005301
37685,2.278970,1.097033,0.119584
37690,-0.686623,-0.833438,-0.930079
37695,-2.147978,-1.219605,-0.348042
37700,0.500946,1.486138,0.832451
37705,2.291156,1.222088,-0.076985
37710,-0.554522,-1.407060,-0.771012
37715,-2.213159,-1.188101,0.020266
37720,0.686529,1.256118,0.892951
37725,2.450943,1.036740,0.159010
37730,-0.996907,-1.331116,-0.524603
37735,-2.394377,-1.261480,0.119942
37740,0.922448,1.313145,0.803799
37745,2.342583,1.397608,0.091649
37750,-0.375280,-1.253213,-0.753086
37755,-2.147204,-1.484866,0.140312
37760,0.809402,1.348603,0.919615
37765,2.393394,1.417111,-0.265632
37770,-0.814852,-1.210276,-0.841323
37775,-2.217662,-1.234908,0.212744
37780,0.400419,1.410851,0.918700
37785,2.485111,1.347412,-0.354591
37790,-0.707185,-1.599103,-1.145161
37795,-2.303678,-1.451150,0.274761
37800,0.557908,1.185052,0.877882
37805,2.356310,1.388105,-0.251290
37810,-0.862924,-1.098800,-0.584060
37815,-2.204365,-1.322125,0.179584
37820,0.733104,1.482373,0.907895
37825,2.348927,1.431318,0.202175
37830,-0.815440,-1.372336,-0.818294
37835,-2.202885,-1.053640,-0.001014
37840,0.853935,1.353285,0.995211
37845,2.272280,1.345083,-0.041159
37850,-0.705878,-1.372636,-0.755223
37855,-2.229919,-1.276708,0.103596
37860,0.382923,1.185812,0.808934
37865,2.220972,1.122079,-0.111273
37870,-0.754115,-1.373345,-0.907405
37875,-2.341380,-1.332802,0.100990
37880,0.527111,1.134897,0.841691
37885,2.449219,1.460666,-0.222977
37890,-0.751168,-1.273342,-0.720171
37895,-2.470066,-1.173439,-0.208337
37900,0.579209,1.165746,0.959753
37905,2.315471,1.129401,-0.123301
37910,-0.547195,-1.261968,-0.714800
37915,-2.374950,-1.331427,-0.340054
37920,0.636442,1.211875,0.933592
37925,2.195962,0.889585,0.047698
37930,-0.761103,-1.168491,-0.905390
37935,-2.196437,-1.366237,0.167598
37940,0.496777,1.047241,0.737962
37945,2.062870,1.613680,-0.243853
37950,-0.781369,-1.468661,-1.096648
37955,-2.373546,-1.211727,0.083491
37960,0.662510,1.018006,0.790963
37965,2.314270,1.176746,-0.081972
37970,-0.801473,-1.296929,-0.877449
37975,-2.313172,-0.890293,0.176199
37980,0.592373,1.116188,0.646556
37985,2.188279,1.416295,0.302192
37990,-0.872721,-1.241669,-0.811843
37995,-2.129694,-1.245762,0.214092
38000,5.883088,4.570368,0.890375
38005,2.256223,1.359165,-0.008734
38010,-0.998284,-1.152752,-0.854281
38015,-2.306863,-1.037614,0.277946
38020,0.584613,1.471264,1.003136
38025,2.260349,1.511549,-0.007125
38030,-0.517242,-1.161631,-0.839352
38035,-2.095877,-1.178127,0.036082
38040,0.503107,1.308411,0.725788
38045,2.152608,1.171505,0.094555
38050,-0.737551,-1.131847,-0.927846
38055,-2.224711,-1.328919,-0.219728
38060,0.890234,1.298975,0.675009
38065,2.327443,1.402747,-0.238481
38070,-0.955141,-1.357379,-0.760433
38075,-2.517085,-0.915983,0.096149
38080,0.506235,1.195401,0.791789
38085,2.108657,1.278451,0.063255
38090,-0.625708,-1.212595,-0.770823
38095,-2.369405,-1.494636,-0.103920
38100,0.773403,1.195347,1.041863
38105,2.380733,1.320358,0.082281
38110,-0.689433,-1.071053,-1.067162
38115,-2.314117,-1.048694,-0.097493
38120,0.679229,1.417534,0.998721
38125,2.342758,1.035161,0.280790
38130,-0.621137,-1.189239,-1.078112
38135,-2.477402,-1.343272,0.029603
38140,0.920636,1.178236,0.719119
38145,2.346575,1.241436,-0.024559
38150,-0.929234,-1.416168,-0.934477
38155,-2.372777,-1.000210,-0.152429
38160,0.524540,1.159945,1.112310
38165,2.132650,1.237514,-0.117305
38170,-0.890169,-1.250347,-0.801199
38175,-2.358735,-1.299445,-0.102061
38180,0.899357,1.351798,0.769861
38185,2.420155,1.531321,0.142101
38190,-0.734279,-1.347514,-0.864452
38195,-2.104705,-1.039456,0.188613
38200,0.730595,1.283110,0.963394
38205,2.286558,1.180376,-0.026168
38210,-0.734547,-1.301282,-0.928152
38215,-2.239842,-1.448805,-0.063473
38220,0.555379,1.245231,0.877868
38225,2.051023,1.321587,-0.008694
38230,-0.671113,-1.428223,-0.790101
38235,-2.171515,-1.278903,-0.224689
38240,0.548627,1.321718,0.851152
38245,2.420718,1.062898,0.044497
38250,-0.620703,-1.370447,-0.691998
38255,-2.249558,-1.154514,0.053011
38260,0.696387,1.259720,0.886476
38265,2.583343,1.357148,0.018883
38270,-0.825290,-1.279427,-0.950091
38275,-2.402544,-1.261038,-0.243097
38280,0.602636,1.342622,0.833241
38285,2.454201,1.330826,-0.075910
38290,-0.687604,-1.252083,-0.834044
38295,-2.127766,-1.182265,0.131339
38300,0.892624,1.338350,0.744876
38305,2.188199,1.395160,0.393829
38310,-0.400772,-1.509447,-0.845393
38315,-2.229572,-1.180797,0.053497
38320,0.753824,0.980134,0.863824
38325,2.313241,1.499548,-0.082762
38330,-0.860007,-1.654014,-1.011655
38335,-2.215655,-1.311754,0.282904
38340,0.749159,1.181740,1.032669
38345,2.191405,1.307967,-0.074655
38350,-0.219927,-1.576294,-0.827052
38355,-2.377121,-1.198940,0.100957
38360,0.517607,1.419070,0.974588
38365,2.295333,1.442849,-0.021510
38370,-0.565502,-1.433156,-0.971564
38375,-2.495114,-1.238723,0.022818
38380,0.487764,1.353378,0.921470
38385,2.352296,1.354597,-0.307541
38390,-0.531423,-1.419106,-0.917425
38395,-2.399136,-1.489493,-0.130534
38400,0.708265,1.293992,0.644063
38405,2.303403,1.190261,-0.085865
38410,-0.831982,-1.107183,-1.115985
38415,-2.184394,-1.315436,-0.256367
38420,0.846028,1.353427,1.065508
38425,2.233645,1.084425,0.042753
38430,-0.947695,-1.351739,-1.026714
38435,-2.593843,-1.238206,0.003711
38440,0.546284,1.305567,0.739560
38445,2.399785,1.132485,-0.129360
38450,-0.598754,-1.323863,-0.623766
38455,-2.436237,-1.195965,-0.062336
38460,0.844758,1.281590,0.870330
38465,2.442979,1.348485,0.301896
38470,-0.821798,-1.516508,-0.900746
38475,-2.552449,-1.237631,-0.096240
38480,0.689390,1.355086,0.717102
38485,2.656300,1.274162,-0.037612
38490,-0.895397,-1.057209,-0.891656
38495,-2.252974,-1.494855,0.013460
38500,0.702505,1.089123,0.853604
38505,2.149736,1.518793,0.099174
38510,-0.599101,-1.435429,-0.974352
38515,-2.356948,-1.322179,0.258770
38520,0.497551,1.405418,1.043809
38525,1.974074,1.254511,-0.010551
38530,-0.806636,-1.306293,-1.016623
38535,-2.503032,-1.386785,-0.082549
38540,0.504132,1.297486,0.804671
38545,2.290748,1.113140,0.036983
38550,-0.586422,-1.541048,-0.760235
38555,-2.040373,-1.102536,-0.102510
38560,0.810109,1.200687,0.907551
38565,2.492450,1.229465,0.044557
38570,-0.879517,-1.285232,-0.820059
38575,-2.333633,-1.414044,-0.125613
38580,0.780517,1.233625,1.234278
38585,2.218335,1.219287,0.323647
38590,-0.715489,-1.255134,-0.793934
38595,-2.255694,-1.302289,-0.175525
38600,0.977365,1.276596,0.789721
38605,2.386625,1.081191,-0.136417
38610,-0.571681,-1.031121,-1.020298
38615,-2.704387,-1.301802,-0.022042
38620,0.671046,1.277256,0.969899
38625,2.376533,1.253833,-0.133451
38630,-0.543763,-1.191358,-0.907005
38635,-2.273617,-0.981807,-0.000916
38640,0.735143,1.657353,0.979178
38645,2.267845,1.102564,0.046704
38650,-0.729421,-1.429117,-0.841228
38655,-2.455849,-1.506742,-0.054847
38660,1.022073,1.377461,0.813462
38665,2.292790,1.011968,0.076561
38670,-0.657569,-1.412979,-0.824589
38675,-2.323364,-1.333314,-0.091071
38680,0.909361,1.212755,0.727604
38685,2.358623,1.124793,0.103096
38690,-0.759937,-1.210856,-0.974376
38695,-2.210127,-1.490649,0.035110
38700,0.656165,1.253672,1.130564
38705,2.075104,1.567381,-0.150942
38710,-0.773544,-1.134139,-0.903904
38715,-2.461892,-1.252601,0.214828
38720,0.369402,1.271573,0.897390
38725,2.482860,1.116298,0.129516
38730,-0.785063,-1.354489,-1.005569
38735,-2.569791,-1.248990,-0.048320
38740,0.488017,1.439965,1.085833
38745,2.324911,1.311667,-0.036157
38750,-0.484777,-1.270457,-0.941108
38755,-2.440352,-1.491076,-0.122425
38760,0.664603,1.217976,0.706794
38765,2.078904,1.093561,0.148807
38770,-0.685502,-1.502142,-0.900263
38775,-2.152145,-1.156285,0.038353
38780,0.739792,1.379718,1.033170
38785,2.351768,1.359214,-0.204566
38790,-0.610498,-1.486112,-0.666258
38795,-2.322481,-1.633928,-0.060094
38800,0.687167,1.423502,0.818729
38805,2.103220,1.441141,0.074471
38810,-0.813147,-1.237757,-0.974713
38815,-2.484153,-1.030951,-0.011633
38820,0.724434,1.628302,0.568600
38825,2.413385,1.526735,-0.003214
38830,-0.813699,-1.242649,-0.955217
38835,-2.221711,-1.218732,-0.036382
38840,0.703504,1.290110,0.634956
38845,2.136942,1.047475,-0.076541
38850,-0.781650,-1.004420,-0.907500
38855,-2.148816,-1.369874,-0.201872
38860,0.822690,1.215141,0.963995
38865,2.030751,1.417845,-0.084964
38870,-0.725021,-1.284660,-0.909417
38875,-2.474548,-1.190791,0.179324
38880,0.911828,1.383675,0.988002
38885,2.296500,1.270546,0.130936
38890,-0.685591,-1.274729,-1.107694
38895,-2.323433,-1.173377,0.397245
38900,0.795092,1.599720,1.150560
38905,2.116916,0.883769,0.046327
38910,-0.712674,-1.181135,-1.010914
38915,-2.084602,-1.148935,-0.035395
38920,0.952546,1.212365,0.500811
38925,2.413048,1.211585,0.098862
38930,-0.509922,-1.186931,-0.885804
38935,-2.492344,-1.315358,-0.099316
38940,0.814246,1.150079,0.713317
38945,2.366097,1.233287,0.015529
38950,-0.706926,-1.333406,-0.739645
38955,-2.244898,-1.358968,0.020574
